,date,time,c-ip,cs-username,s-ip,s-port,cs-method,cs-uri-stem,sc-status,sc-win32-status,sc-substatus,time-taken,x-session,x-fullpath
5630,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,50d2b043-d6a3-4fb2-a39c-23d1ac5f55b8,/ftp6001/Send/ServerLink
5631,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,50d2b043-d6a3-4fb2-a39c-23d1ac5f55b8,-
5632,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61593,DataChannelOpened,-,-,0,0,0,50d2b043-d6a3-4fb2-a39c-23d1ac5f55b8,-
5633,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61593,DataChannelClosed,-,-,0,0,0,50d2b043-d6a3-4fb2-a39c-23d1ac5f55b8,-
5634,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KK-G810AW-JE-D.TXT,226,0,0,0,50d2b043-d6a3-4fb2-a39c-23d1ac5f55b8,/ftp6001/Send/ServerLink/KK-G810AW-JE-D.TXT
5635,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,50d2b043-d6a3-4fb2-a39c-23d1ac5f55b8,-
5636,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,16,50d2b043-d6a3-4fb2-a39c-23d1ac5f55b8,-
5637,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,-
5638,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,-
5639,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,-
5640,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,/
5641,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,-
5642,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,/ftp6001/Send/ServerLink
5643,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,-
5644,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61594,DataChannelOpened,-,-,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,-
5645,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61594,DataChannelClosed,-,-,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,-
5646,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KK-G810B0-JE-D.TXT,226,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,/ftp6001/Send/ServerLink/KK-G810B0-JE-D.TXT
5647,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,-
5648,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,1d90d13e-a7f9-4497-b88b-f933a4fde767,-
5649,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,-
5650,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,-
5651,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,-
5652,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,/
5653,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,-
5654,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,/ftp6001/Send/ServerLink
5655,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,-
5656,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61595,DataChannelOpened,-,-,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,-
5657,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61595,DataChannelClosed,-,-,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,-
5658,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KK-G810C1-JE-D.TXT,226,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,/ftp6001/Send/ServerLink/KK-G810C1-JE-D.TXT
5659,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,-
5660,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,16,6e7ce64b-d86e-4bed-b228-ff28fdc920e1,-
5661,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,b79d725b-b214-44b0-8ff9-c041706ad317,-
5662,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,b79d725b-b214-44b0-8ff9-c041706ad317,-
5663,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,b79d725b-b214-44b0-8ff9-c041706ad317,-
5664,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,16,b79d725b-b214-44b0-8ff9-c041706ad317,/
5665,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,b79d725b-b214-44b0-8ff9-c041706ad317,-
5666,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,b79d725b-b214-44b0-8ff9-c041706ad317,/ftp6001/Send/ServerLink
5667,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,b79d725b-b214-44b0-8ff9-c041706ad317,-
5668,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61596,DataChannelOpened,-,-,0,0,0,b79d725b-b214-44b0-8ff9-c041706ad317,-
5669,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61596,DataChannelClosed,-,-,0,0,0,b79d725b-b214-44b0-8ff9-c041706ad317,-
5670,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KK-G810C2-JE-D.TXT,226,0,0,0,b79d725b-b214-44b0-8ff9-c041706ad317,/ftp6001/Send/ServerLink/KK-G810C2-JE-D.TXT
5671,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,b79d725b-b214-44b0-8ff9-c041706ad317,-
5672,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,16,b79d725b-b214-44b0-8ff9-c041706ad317,-
5673,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,3011a003-8a08-4b08-a235-67815f935696,-
5674,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,3011a003-8a08-4b08-a235-67815f935696,-
5675,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,3011a003-8a08-4b08-a235-67815f935696,-
5676,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,3011a003-8a08-4b08-a235-67815f935696,/
5677,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,3011a003-8a08-4b08-a235-67815f935696,-
5678,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,3011a003-8a08-4b08-a235-67815f935696,/ftp6001/Send/ServerLink
5679,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,3011a003-8a08-4b08-a235-67815f935696,-
5680,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61597,DataChannelOpened,-,-,0,0,0,3011a003-8a08-4b08-a235-67815f935696,-
5681,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61597,DataChannelClosed,-,-,0,0,0,3011a003-8a08-4b08-a235-67815f935696,-
5682,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KK-G810D0-JE-D.TXT,226,0,0,15,3011a003-8a08-4b08-a235-67815f935696,/ftp6001/Send/ServerLink/KK-G810D0-JE-D.TXT
5683,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,3011a003-8a08-4b08-a235-67815f935696,-
5684,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,15,3011a003-8a08-4b08-a235-67815f935696,-
5685,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,-
5686,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,-
5687,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,-
5688,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,/
5689,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,-
5690,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,/ftp6001/Send/ServerLink
5691,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,-
5692,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61598,DataChannelOpened,-,-,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,-
5693,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61598,DataChannelClosed,-,-,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,-
5694,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KK-G810F1-JE-D.TXT,226,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,/ftp6001/Send/ServerLink/KK-G810F1-JE-D.TXT
5695,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,acbe97e1-a5df-4a79-8e1d-a456e151aac5,-
5696,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,15,acbe97e1-a5df-4a79-8e1d-a456e151aac5,-
5697,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,8122c4ca-1004-458b-9256-6fdcc8aff5fd,-
5698,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,8122c4ca-1004-458b-9256-6fdcc8aff5fd,-
5699,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,8122c4ca-1004-458b-9256-6fdcc8aff5fd,-
5700,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,15,8122c4ca-1004-458b-9256-6fdcc8aff5fd,/
5701,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,8122c4ca-1004-458b-9256-6fdcc8aff5fd,-
5702,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,8122c4ca-1004-458b-9256-6fdcc8aff5fd,/ftp6001/Send/ServerLink
5703,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,8122c4ca-1004-458b-9256-6fdcc8aff5fd,-
5704,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61599,DataChannelOpened,-,-,0,0,0,8122c4ca-1004-458b-9256-6fdcc8aff5fd,-
5705,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61599,DataChannelClosed,-,-,0,0,0,8122c4ca-1004-458b-9256-6fdcc8aff5fd,-
5706,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KK-G810K1-JE-D.TXT,226,0,0,0,8122c4ca-1004-458b-9256-6fdcc8aff5fd,/ftp6001/Send/ServerLink/KK-G810K1-JE-D.TXT
5707,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,8122c4ca-1004-458b-9256-6fdcc8aff5fd,-
5708,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,15,8122c4ca-1004-458b-9256-6fdcc8aff5fd,-
5709,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,-
5710,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,-
5711,2021-01-07,02:46:00,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,-
5712,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,/
5713,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,-
5714,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,/ftp6001/Send/ServerLink
5715,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,-
5716,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61600,DataChannelOpened,-,-,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,-
5717,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61600,DataChannelClosed,-,-,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,-
5718,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KK-G810LA-JE-D.TXT,226,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,/ftp6001/Send/ServerLink/KK-G810LA-JE-D.TXT
5719,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,-
5720,2021-01-07,02:46:00,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,578ebcfa-b38a-4f1b-80dd-09d5a7bfa738,-
5721,2021-01-07,02:46:01,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,-
5722,2021-01-07,02:46:01,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,-
5723,2021-01-07,02:46:01,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,-
5724,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,/
5725,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,-
5726,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,/ftp6001/Send/ServerLink
5727,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,-
5728,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61601,DataChannelOpened,-,-,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,-
5729,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61601,DataChannelClosed,-,-,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,-
5730,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KK-G810LC-JE-D.TXT,226,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,/ftp6001/Send/ServerLink/KK-G810LC-JE-D.TXT
5731,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,-
5732,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,0a76ce24-990f-4b28-b2f8-e290df7f4cd0,-
5733,2021-01-07,02:46:01,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,-
5734,2021-01-07,02:46:01,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,-
5735,2021-01-07,02:46:01,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,-
5736,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,/
5737,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,-
5738,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,/ftp6001/Send/ServerLink
5739,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,-
5740,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61602,DataChannelOpened,-,-,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,-
5741,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61602,DataChannelClosed,-,-,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,-
5742,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KK-G810LD-JE-D.TXT,226,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,/ftp6001/Send/ServerLink/KK-G810LD-JE-D.TXT
5743,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,-
5744,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,c2740d4a-6c73-4632-8315-0eea0c83cd76,-
5745,2021-01-07,02:46:01,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,-
5746,2021-01-07,02:46:01,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,-
5747,2021-01-07,02:46:01,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,-
5748,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,/
5749,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,-
5750,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,/ftp6001/Send/ServerLink
5751,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,-
5752,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61603,DataChannelOpened,-,-,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,-
5753,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61603,DataChannelClosed,-,-,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,-
5754,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,KKR-JE-D.ZCSV2,226,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,/ftp6001/Send/ServerLink/KKR-JE-D.ZCSV2
5755,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,-
5756,2021-01-07,02:46:01,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,80c4566e-2a65-424c-9a3e-b75733fc962f,-
5757,2021-01-07,02:46:05,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,-
5758,2021-01-07,02:46:05,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,-
5759,2021-01-07,02:46:05,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,-
5760,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,/
5761,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,-
5762,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,/ftp6001/Send/ServerLink
5763,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASV,-,227,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,-
5764,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61604,DataChannelOpened,-,-,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,-
5765,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,61604,DataChannelClosed,-,-,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,-
5766,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,STOR,SS-CHUMON-JE-D.TXT,226,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,/ftp6001/Send/ServerLink/SS-CHUMON-JE-D.TXT
5767,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,QUIT,-,221,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,-
5768,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,ControlChannelClosed,-,-,0,0,0,6cbfe42d-01bb-4839-9e80-ef4fe9af80c7,-
5769,2021-01-07,02:46:05,172.31.74.122,-,172.30.9.85,21,ControlChannelOpened,-,-,0,0,0,766774b8-dab3-4dc9-8a84-92730911ff97,-
5770,2021-01-07,02:46:05,172.31.74.122,-,172.30.9.85,21,SYST,-,215,0,0,0,766774b8-dab3-4dc9-8a84-92730911ff97,-
5771,2021-01-07,02:46:05,172.31.74.122,-,172.30.9.85,21,USER,host0001,331,0,0,0,766774b8-dab3-4dc9-8a84-92730911ff97,-
5772,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,PASS,***,230,0,0,0,766774b8-dab3-4dc9-8a84-92730911ff97,/
5773,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,TYPE,A,200,0,0,0,766774b8-dab3-4dc9-8a84-92730911ff97,-
5774,2021-01-07,02:46:05,172.31.74.122,RGSV920\HOST0001,172.30.9.85,21,CWD,/ftp6001/Send/ServerLink,250,0,0,0,766774b8-dab3-4dc9-8a84-92730911ff97,/ftp6001/Send/ServerLink
